clip,track_id,class_name,gap_length,frame_offset_in_gap,frame_number,method,has_box,center_error_px,center_error_pct_width,iou,iou_at_least_030,track_id_before_gap,track_id_after_gap,id_continuous,prediction_time_ms
clip_sample_001,4,car,5,4,12,sort_motion,True,7.911274317657469,0.4944546448535918,0.7367649275375712,True,4,4,True,0.0909
clip_sample_001,4,car,8,0,6,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,0,6,static_memory,True,0.4114260218193141,0.025714126363707134,0.9818672163121694,True,4,4,True,0.0482
clip_sample_001,4,car,8,0,6,sort_motion,True,1.0078175267418916,0.06298859542136823,0.9584693852184633,True,4,4,True,0.0482
clip_sample_001,4,car,8,1,7,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,1,7,static_memory,True,1.7297964256596585,0.10811227660372867,0.9430484027998379,True,4,4,True,0.0482
clip_sample_001,4,car,8,1,7,sort_motion,True,0.8448872859341383,0.05280545537088364,0.9619221245293333,True,4,4,True,0.0482
clip_sample_001,4,car,8,2,8,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,2,8,static_memory,True,3.6455234911856382,0.22784521819910242,0.8625991749636561,True,4,4,True,0.0482
clip_sample_001,4,car,8,2,8,sort_motion,True,0.4872701976645516,0.030454387354034478,0.9593957798126487,True,4,4,True,0.0482
clip_sample_001,4,car,8,3,9,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,3,9,static_memory,True,5.73789268778857,0.3586182929867856,0.7915429899212264,True,4,4,True,0.0482
clip_sample_001,4,car,8,3,9,sort_motion,True,2.211551211164765,0.1382219506977978,0.9285210266832169,True,4,4,True,0.0482
clip_sample_001,4,car,8,4,10,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,4,10,static_memory,True,7.40424394802599,0.4627652467516244,0.7488459070945658,True,4,4,True,0.0482
clip_sample_001,4,car,8,4,10,sort_motion,True,3.821635759094218,0.2388522349433886,0.864406866761913,True,4,4,True,0.0482
clip_sample_001,4,car,8,5,11,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,5,11,static_memory,True,8.953577487652389,0.5595985929782743,0.7363500880316654,True,4,4,True,0.0482
clip_sample_001,4,car,8,5,11,sort_motion,True,6.782436050053321,0.4239022531283326,0.760232642101395,True,4,4,True,0.0482
clip_sample_001,4,car,8,6,12,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,6,12,static_memory,True,10.509793649722996,0.6568621031076872,0.676737804317173,True,4,4,True,0.0482
clip_sample_001,4,car,8,6,12,sort_motion,True,6.468256188932105,0.40426601180825655,0.7745285733919215,True,4,4,True,0.0482
clip_sample_001,4,car,8,7,13,yolo_only,False,,,0.0,False,4,4,True,0.0482
clip_sample_001,4,car,8,7,13,static_memory,True,12.154527397757956,0.7596579623598723,0.621100042343386,True,4,4,True,0.0482
clip_sample_001,4,car,8,7,13,sort_motion,True,5.656888632097866,0.3535555395061166,0.8212513783157668,True,4,4,True,0.0482
